PCA1,PCA2,PCA3,Power
-409.3238536,-18.59173841,4.118627257,6.67E-05
-408.9479479,-18.21518017,4.608570246,0.000666667
-408.938231,-18.3960829,4.264483143,0.000266667
-409.1881983,-18.66463141,4.033261472,0.001066667
-408.7179923,-18.18032351,4.506030189,-0.000133333
-408.8155955,-18.28779578,4.275581025,-0.000266667
-408.8491938,-18.24186112,4.550382487,0.000633333
-408.7123997,-18.15312032,4.542767787,0.000566667
-408.9840373,-18.30111719,4.619373223,0.000466667
-408.8163872,-18.26262733,4.435649078,0.000666667
-408.8486062,-18.28184517,4.621149107,0.0002
-409.3836975,-18.54728895,4.515456974,0.000266667
-409.381184,-18.5474802,4.404975177,0.001133333
-409.4362603,-18.66213379,4.130948524,0.000666667
-409.3436951,-18.69591051,4.102796534,-6.67E-05
-409.122866,-18.44537261,4.323190263,0.0004
-409.2512039,-18.53964519,4.402252405,0.0002
-409.1756421,-18.61045708,4.254974138,0.000666667
-409.7903913,-18.61837656,4.488103178,0.000333333
-410.4072461,-18.65155274,4.450640725,0.0008
-410.4745999,-18.55063844,4.348742516,0.0006
-410.4574935,-18.48470033,4.283617683,0.000466667
-410.4604911,-18.49766592,4.304223553,0.0005
-410.3166759,-18.51199717,4.182348646,0.000966667
-408.9089318,-18.15873277,3.322226897,-0.000133333
-406.8456165,-16.69304028,4.347359229,0.0008
-406.9266422,-16.80481447,4.21179697,0.000466667
-406.4281419,-16.47030016,4.090189204,0.0004
-405.6193966,-16.00647201,5.1868109,0.000866667
-406.0425044,-16.32514984,4.83737736,0.000533333
-406.7913644,-16.84365323,4.606256202,0.000133333
-407.5034853,-17.31804447,4.196201995,0.000933333
-406.6378636,-16.62273271,4.933247434,6.67E-05
-406.5417518,-16.54200348,4.7133333,0.000466667
-406.4729233,-16.57935785,4.843130397,0.0008
-406.1021367,-16.1555241,5.173966048,0.0004
-405.4318231,-15.85541778,5.223197696,0.0006
-403.75032,-14.48436742,5.048090744,0.0008
-401.1533533,-12.66194125,4.310094764,0.0002
-396.356689,-9.131739676,3.987433905,0.001
-389.7239331,-4.870711456,4.960620834,0.000266667
-380.438408,-1.070532655,6.171567947,0.0004
-369.1089791,2.146226318,7.328542081,-0.0004
-356.8656001,4.041713239,6.95857484,-0.000133333
-352.6902102,7.29662266,-7.924397883,0.017100003
-336.2117901,8.508153051,-10.50469276,0.090066656
-319.7650901,8.53214007,-15.06833931,0.12513335
-278.5499027,7.037864941,3.134893605,0.163833335
-289.9721304,8.931322988,-40.64304427,0.197166666
-276.0189336,9.554668244,-58.30661541,0.237333298
-253.9741003,8.169143755,-66.83509885,0.272866696
-168.9004548,2.3256307,-9.085754816,0.313899994
-107.2641302,-1.13603704,22.85602491,0.351833314
-72.15776048,-1.260669507,25.54345389,0.386800021
-36.78676452,-1.763152138,25.22927157,0.426533341
-5.410066664,-1.634222872,26.62142079,0.460766643
28.17471036,-1.484365041,27.93979711,0.497699976
63.57955815,-1.247079658,27.69234456,0.532533348
98.62780815,-1.749015798,27.84390218,0.571666658
133.0593353,-3.062116737,26.7350652,0.608766735
164.0618524,-5.210509,27.9688022,0.647299886
196.5335452,-6.107492566,30.5499464,0.688399971
227.1751149,-9.150090283,30.91817255,0.724866509
260.4785311,-9.568483893,31.02281344,0.823333263
293.2278705,-10.30027936,29.28299203,0.998633444
323.5820576,-10.46310766,30.74368186,1.084533334
351.9207482,-9.77488138,36.53823968,1.210033178
381.1008049,-10.84478715,38.9965356,1.489400029
413.0074526,-13.77560969,36.29813727,1.634933233
443.8218465,-16.10966363,36.11237964,1.757966518
467.4635446,-18.75791851,37.69629049,1.847133398
490.6015142,-19.90629363,41.86891,1.943533659
518.8920731,-18.19195418,46.56803681,2.037533522
544.8904553,-19.47364729,48.46735999,2.151533127
572.4357077,-19.10258024,50.99560316,2.229733467
604.4467557,-11.61738609,54.74919906,2.326666832
628.7240529,-14.00623375,54.92452774,2.39686656
657.4560689,-16.69499095,57.03161352,2.475266457
681.6586281,-20.86690035,54.4170964,2.590833426
708.0595408,-22.33818447,56.06654889,2.685566664
732.4346597,-25.41142308,57.70347432,2.757300138
755.4074168,-26.02231396,54.5341948,2.857966661
774.31008,-28.46861932,50.85375591,2.938600063
792.7086179,-30.20787261,50.9429304,2.994566441
815.5556316,-27.59588048,54.89465422,3.094899893
835.1726235,-28.86406269,56.69889555,3.159933329
857.1854129,-30.46727164,57.28171864,3.210866928
874.3110095,-33.11523104,57.73500991,3.235934019
895.3717678,-31.63212252,60.41177865,3.281033278
913.5784835,-32.74305364,59.99470032,3.323433161
935.1790296,-30.52295905,56.04728119,3.375366688
947.4199909,-34.04952834,49.08613262,3.392167091
962.2935821,-33.6027935,45.30782034,3.411467075
974.1718699,-34.56888118,42.04024955,3.45123291
991.5220719,-35.09934129,41.85609207,3.471666574
1011.066924,-35.14163587,42.60030389,3.505333424
1032.839693,-34.6004557,41.98880951,3.535733461
1044.707113,-36.63709565,41.02353693,3.53496623
1054.770912,-38.86820374,45.13576154,3.529932976
1068.769659,-39.16035037,52.58622467,3.551366806
1076.778632,-42.06989204,55.55107642,3.553433418
1088.794366,-43.47444268,49.21549257,3.577332735
1098.302536,-49.28702664,47.74206998,3.601866007
1106.995189,-51.30495747,52.15662378,3.593632221
1114.862995,-51.7669016,51.18461554,3.588665962
1127.180236,-48.36672944,48.88565923,3.625666618
1131.767349,-51.3390373,41.99359622,3.627366543
1134.323009,-55.4111124,35.49691533,3.618566513
1143.310708,-53.62810538,31.22233166,3.648400545
1145.449036,-55.76676574,25.83152997,3.650333643
1148.852185,-55.37649349,26.050732,3.647066832
1156.646829,-50.2045296,28.0169363,3.629666805
1156.405345,-52.46870254,25.88159202,3.623899937
1154.726921,-53.31953394,24.38346125,3.627599955
1160.152049,-48.36759935,29.86924323,3.661067009
1160.304012,-45.98749673,29.7812155,3.674399853
1156.682675,-44.22828979,29.93539004,3.664100647
1149.09082,-44.56687127,27.35005984,3.638199806
1141.400743,-41.8830155,29.48620292,3.609933138
1140.011685,-33.58922383,25.12410998,3.595766068
1129.592117,-29.08573371,24.78545111,3.56713295
1114.570555,-30.80323435,26.36240603,3.535733461
1093.276166,-26.03414856,33.85330504,3.52833271
1081.091349,-18.17991526,35.27609452,3.531166792
1066.974336,-12.09545039,33.28884391,3.530933142
1056.546049,-1.235738609,31.17868507,3.539099455
1044.688314,4.209856243,25.30806721,3.530199289
1044.781634,17.35736365,19.64771048,3.524732828
917.3711818,31.78221743,-17.9212675,3.102166414
945.2954106,25.74375612,-26.76348329,3.128767014
1010.463026,26.26179314,26.35841013,3.478466749
998.2770847,27.08461841,18.886883,3.429199696
986.3381567,24.55024126,29.77276489,3.377566814
987.2719339,40.35206714,56.17829443,3.420900345
951.9497135,44.81639305,62.13448335,3.336866856
945.8167569,58.18946522,56.69155258,3.318133354
967.0524737,84.40870666,61.81125648,3.345067024
986.3502938,96.28922858,44.81043544,3.378466606
979.750019,118.0798333,44.13761474,3.336266518
999.5043002,128.4384978,38.43399786,3.320166588
977.7451705,158.671027,25.05806709,3.238133192
1000.122187,175.826378,33.38307539,3.296299934
972.1176782,163.6150841,20.75983626,3.214666367
724.4078912,215.1992808,25.59434553,2.578299999
186.754326,280.4631301,-104.9935378,0.878166556
247.3246543,235.0920975,-56.52016188,1.319966674
290.696238,207.8404422,-13.81537431,1.657833219
389.1936704,179.4771323,22.36893735,2.094566822
666.7931355,160.1355674,62.84203631,2.860233545
736.0558712,148.4348772,46.29634298,2.905499697
719.5667521,134.7215361,22.01981566,2.774100304
659.025023,110.3054222,16.79568321,1.463500023
609.6959466,95.38978312,18.69811253,2.474099874
592.9900583,102.5891787,21.52632957,2.450433016
566.1495426,101.3217954,20.52275372,2.387233496
398.8651414,109.4269202,33.53578711,1.983999729
277.8766033,119.1830577,36.87804052,1.661599994
113.025301,118.074448,-94.71240988,0.827799976
303.1013489,93.14545745,30.91397072,1.819066644
205.0198684,99.55758422,-8.711668214,1.463166475
77.14700743,124.0920156,20.25592811,1.213999987
-78.78970969,173.4480375,-28.176811,0.582433283
-90.82136913,170.8046819,-35.18626006,0.542266607
-53.00784571,140.875537,56.38635857,0.993066609
-219.0269225,108.9713753,-23.37998997,0.288900018
-245.5086095,77.25685815,-28.1854319,0.23423332
-259.8614688,71.59963077,-7.903427008,0.284933329
-272.4470801,69.10044422,-16.04255999,0.239699915
-65.24079717,39.67015498,38.7331333,0.948500097
-216.2198409,58.87092681,-12.80856409,0.403100014
-252.1848022,55.1954521,-10.81831585,0.285733342
-295.1616354,50.83853075,-12.90576077,0.1489667
-265.34605,40.86020066,-8.730139168,0.216933355
-264.0675183,34.0223515,2.185216613,0.249999985
-303.8414211,37.25417081,-12.28476779,0.108333319
-241.3405093,31.52487525,-0.282129575,0.228200004
-236.380765,37.0813652,0.749633214,0.25576669
-246.0212503,38.06440759,-9.414938816,0.228733331
-258.5709164,35.29988175,1.113136612,0.194266647
-281.4752848,27.50713895,-2.2144587,0.123733334
-309.056167,28.42676698,1.148288352,0.093266651
-336.4551973,27.72613472,-3.036154327,0.07320001
-348.5655943,21.36579352,2.727759769,0.054266661
-364.5606908,14.31260049,-0.156822288,0.029533325
-373.8734111,8.244778709,1.525493217,0.014133334
-383.5674791,1.12384927,2.167174861,0.001333333
-390.965644,-4.545731597,2.255742741,6.67E-05
-395.9748035,-8.266713476,2.427701265,0.0004
-399.268756,-10.69658875,3.006956768,0.0004
-401.5935183,-12.47850363,3.407804956,0
-403.1685126,-13.65794299,3.439006024,0
-404.1916674,-14.37642594,3.479401694,0.000333333
-403.7089338,-14.05244728,4.041873389,0.0002
-404.1250856,-14.51104571,4.091486245,0.000333333
-404.916404,-15.07405586,4.08930609,0
-405.7419469,-15.65881214,3.770019109,0.000333333
-406.2186312,-15.97235339,4.141764408,0.000133333
-406.6825267,-16.43932379,4.170987361,0.000133333
-407.6586424,-17.18385797,4.121130572,0.000333333
-408.0682645,-17.36587758,4.060938399,0.0004
-407.9715164,-17.27167483,4.20701281,-0.000133333
-407.8596109,-17.30917803,4.066262691,0.0002
-407.9691646,-17.32384129,3.973516885,0.000266667
-408.6077156,-17.78979651,3.804768227,0.000266667
-409.0266987,-18.18081013,3.260969025,6.67E-05
-408.7572032,-17.98094419,3.374335319,0
-408.3168427,-17.77682416,3.358327312,0.0004
-408.4343679,-17.64048071,3.873528576,0
-409.044469,-18.09118574,3.88102039,0.0002
-409.4316783,-18.28214516,3.933942598,0.0002
-409.4042349,-18.25308804,3.81468979,0.000266667
-409.0731738,-18.0117526,3.956929713,0.000333333
-408.8889116,-18.02904252,3.713484514,0.0002
-408.8409515,-18.09995806,3.544258984,0.000466667
-409.0126745,-18.17018621,3.439812466,0.0002
-409.1961711,-18.2282542,3.613653277,0.000266667
-409.2978731,-18.26840806,3.712162288,0
-409.865138,-18.31744038,3.775749641,0.000533333
-410.0081601,-18.30970948,3.885444021,0.0002
-409.8282996,-18.31813645,4.095563122,6.67E-05
-409.821666,-18.34764557,3.881696749,6.67E-05
-409.603085,-18.29366094,3.696418018,0.0004
-409.6669519,-18.31861625,3.829409226,0.0002
-409.9335784,-18.30806058,3.870667699,0
-410.1526258,-18.26636271,3.806955998,0
-410.1785361,-18.24942148,3.837195995,0.000133333
-410.1423051,-18.25522656,3.858323913,0.0004
-410.0233839,-18.25752119,3.682324711,0.000133333
-401.2528423,-11.96401131,5.321146041,0.0002
-407.4881503,-16.49064127,3.617664323,6.67E-05
-409.6865091,-17.91636993,3.362176953,0.000733333
-410.0623617,-18.07746223,3.706148188,0.000333333
-410.1935934,-18.12704813,3.830336947,1.46E-11
-410.2250082,-18.13737686,3.854995107,0.0002
-409.8050179,-18.13805024,3.532382428,0.000333333
-408.7349554,-17.93437011,3.23653975,0.0002
-407.8724001,-17.30110573,3.246388051,6.67E-05
-406.6723632,-16.45718154,3.335285498,6.67E-05
-405.360886,-15.46481456,3.608826264,0.000366667
-405.9231848,-15.83498815,3.277280394,0.0005
-405.6029538,-15.49766651,3.887333988,0.000733333
-406.5690762,-16.21160735,4.19532273,0.0004
-407.7787076,-17.20017503,3.784857727,-0.000133333
-407.6217113,-17.06052699,3.761536359,0.0004
-407.2529133,-16.89657108,3.618094942,2.18E-11
-407.7165966,-17.18699256,3.657889273,0.000466667
-408.4444555,-17.65564351,3.648832025,0.000133333
-409.0743381,-18.1474102,3.370516026,0.000433333
-409.2363669,-18.21787894,3.346769525,0.000366667
-409.2002107,-18.17661295,3.607388457,0.000433333
-409.23607,-18.29559795,3.582123341,0.000333333
-409.3176487,-18.24824904,3.692533675,0.0005
-409.1708536,-18.15851274,3.819424839,0.000133333
-408.4874475,-17.50683671,4.281099338,6.67E-05
-409.2298733,-18.14632103,4.008327912,0.0004
-409.9721895,-18.25634965,3.764784144,0.000466667
-410.1727038,-18.2333515,3.89760202,0.000133333
-410.2209994,-18.19492278,3.881247076,0.0002
-410.2408843,-18.1917559,3.890027051,0.000333333
-410.1325963,-18.20063363,3.802027505,0.000266667
-409.8499409,-18.1993559,3.690990378,0.0006
-409.4498913,-18.17598774,3.623588686,-6.67E-05
-409.2742158,-18.1769327,3.596543805,0.000433333
-409.1051158,-18.15123079,3.568763075,0.000166667
-408.5022904,-17.74671641,3.849941659,0.001
-408.2562958,-17.61981679,3.664970571,0.0006
-408.7874686,-17.91667617,3.400988315,0.0002
-408.9939289,-17.92193188,3.733494486,0.0002
-409.3456426,-18.11895476,3.6667149,6.67E-05
-409.5235362,-18.18029777,3.743232011,0.000266667
-409.2364848,-18.03629504,3.702288079,0.000366667
-409.1757793,-18.04125953,3.583269817,0.0005
-409.6229426,-18.16378102,3.695130888,0
-409.641593,-18.17688603,3.817300841,0.0004
-409.3493639,-18.11185743,3.779665044,0.0002
-408.6299252,-17.78371104,3.699443172,0.000466667
-408.7217726,-17.94088355,3.348213097,0.000233333
-407.6993836,-17.11157069,3.619328357,0.000633333
-407.5968847,-17.12730241,3.140328458,0.0004
-407.4772293,-17.13857927,3.264914372,0.000333333
-407.1065157,-16.48889619,3.65783141,-6.67E-05
-408.2994994,-17.49922428,3.742592623,-0.000133333
-409.0190266,-18.01828425,3.712074194,0.000133333
-409.3711023,-18.17612682,3.655775822,0.000266667
-409.2076274,-18.16735006,3.533377449,0.000466667
-408.982162,-18.10001494,3.687235633,0.0004
-409.0438585,-17.89596821,3.952810986,-0.0001
-409.0233387,-17.9165538,3.853605033,0.000433333
-409.189545,-18.11733386,3.72518078,0.000266667
-409.2267976,-18.20351194,3.635800776,0.000866667
-409.0996465,-18.15512592,3.554169021,0.000266667
-408.3550614,-17.70940284,3.530165551,0.000666667
-408.5217426,-17.83239954,3.479620238,0.0004
-407.9103534,-17.30354847,3.846769326,6.67E-05
-407.7608122,-17.20842245,3.730297858,0.0006
-408.5033601,-17.81511496,3.442671985,0.0006
-409.404855,-18.22823517,3.615666913,0.000533333
-409.6097515,-18.26901221,3.901756981,0.000133333
-409.7072048,-18.30522451,3.830923778,0.000266667
-409.833178,-18.30594262,3.729652425,0.0002
-409.0646862,-17.99197245,4.127284735,0.000266667
-408.727424,-17.76313981,3.927839942,0.0012
-408.4923887,-17.70874005,3.881638948,0.0008
-408.8136582,-18.08594403,3.313835105,0.0004
-408.7649381,-17.92046304,3.731547144,-6.67E-05
-408.3567924,-17.65845827,3.299515123,0.0004
-407.1071923,-16.75494116,3.618331346,0.000533333
-406.5322434,-16.26199752,3.991061596,0.000466667
-405.2880602,-15.40107788,4.339980703,0.000666667
-405.464408,-15.50209192,4.200347935,-6.67E-05
-404.9375085,-15.21779551,4.14867888,0.0002
-404.1959128,-14.69004473,4.420537916,0.0002
-404.1980162,-14.66715795,4.418641436,0.000133333
-404.3527892,-14.81135546,4.503762958,0.0004
-405.4633776,-15.72365494,4.340552841,6.67E-05
-406.0078471,-15.97749397,4.442444885,0.000233333
-405.7981473,-15.77555571,4.306799283,0.0007
-406.3415269,-16.2092865,4.25158297,6.67E-05
-406.5040223,-16.38475905,4.402701498,6.67E-05
-406.5892207,-16.4453327,4.393149287,0.000133333
-406.779436,-16.61984896,4.48002398,0.000533333
-407.1235798,-16.87661676,4.404242625,0.0002
-407.4797369,-17.225484,3.936724886,0.0004
-407.4726137,-17.29759736,3.820649021,6.67E-05
-406.9795215,-16.66298314,4.2775371,0.0004
-405.0616063,-15.34164585,4.507005787,0.0008
-400.9140197,-12.383036,4.495956278,0.000666667
-393.9651872,-7.3035325,4.155521288,0.000733333
-385.3268839,-0.826139359,3.981465698,0.0004
-373.5461096,5.446814203,4.574433766,0.000733333
-363.1039636,8.808039381,4.222040856,0.023633331
-354.7704299,7.26206305,4.083994965,0.050399993
-360.1288661,10.21321309,-4.388607267,0.055133328
-342.1055554,12.63638187,-1.201260264,0.082400002
-310.6507799,11.75770942,-3.115257341,0.122800022
-273.5068209,9.723828677,7.2306784,0.162433356
-286.5031239,12.98853016,-40.12250517,0.198600024
-256.090325,21.52220848,-51.82627971,0.252833337
-205.6479784,49.97787796,-65.0243613,0.384766698
-123.1562216,67.56183543,-43.19161225,0.497733384
-25.0729872,60.59408631,27.46441575,0.526633263
-184.748461,62.53613417,-10.18739371,0.307933331
-244.4032209,76.42361953,-23.17710958,0.245733351
-32.19754272,95.24918285,14.86097088,0.561066628
128.2834833,95.39641994,50.93549992,0.795366764
72.97560722,94.137643,36.30314997,0.678066611
-80.24168019,74.90003561,4.764577257,0.412266672
75.57787573,38.32812344,57.7222321,0.607933342
140.6456226,14.25414427,39.15780559,0.637600005
200.1395308,4.053002095,39.16174108,0.702133298
237.9414011,2.386667087,32.63009088,0.7554667
268.591466,1.12623362,33.08064419,0.838400006
295.5226354,-2.651675081,31.95507361,0.977966666
326.577258,-2.639895867,36.39283307,1.105366707
351.855054,-4.297944879,38.27188982,1.207733274
378.2605683,-4.750997601,39.2511843,1.304499984
390.1220072,-3.325802729,35.15392541,1.334900141
394.1984593,1.579804649,37.37643914,1.520199895
390.0081829,6.809526696,26.51809415,1.571599841
392.7390687,18.21191338,14.57870508,1.573533177
391.2096518,32.6662944,31.44800253,1.644366741
461.7854219,48.50913438,21.89835109,1.841366529
475.3066463,40.5032215,27.81910774,1.900333166
512.8845355,31.28038037,47.04232047,2.078799963
587.1815591,23.67388999,50.05637586,2.306466579
612.7359379,15.7586562,47.11816593,2.347199917
651.2330808,4.692152422,53.5214367,2.544833422
723.2418239,16.69692826,68.22927271,2.758933306
701.2025157,65.69023074,139.9185557,2.926133156
527.4399469,75.06854733,-57.1445198,1.945333242
757.1600875,31.48654729,92.18388399,2.95143342
792.7885339,20.05256652,66.78185317,3.029700041
822.9406299,6.487716224,60.16201301,3.130033016
836.7071953,3.759605398,55.89938152,3.164000034
862.2912725,0.581596211,62.10503151,3.271233082
874.7058137,-4.991157606,63.52814587,3.310700178
889.6971128,-12.99980467,65.41453711,3.33949995
921.733117,-10.45407117,67.88584327,3.400967121
958.3331688,1.388367944,62.39829635,3.432899475
1098.170902,155.2067396,104.9364647,3.78733325
611.4454067,451.075548,-34.74596194,2.160866737
396.0140276,506.9713274,-72.96135093,1.587433338
326.7447808,503.6174724,-44.76919387,1.575566769
250.4792395,465.1929521,-40.52250862,1.449266672
207.0763222,438.3531825,-29.52642686,1.420066714
306.1482353,420.1946091,-54.32459351,1.731466532
316.9103839,400.353767,29.32907713,1.975366592
59.87977582,304.3174877,-57.68188413,1.019266605
-5.859572765,271.7995678,-38.37321902,0.921599925
-5.004968033,281.9960076,-23.19633345,0.966466486
13.28367575,301.8309635,-20.86701287,1.040433288
55.99461701,337.080679,-14.29477519,1.186700106
47.42714604,328.3557705,-19.85364453,1.151533246
28.03729118,311.3914702,-26.35847978,1.078099847
53.79230212,327.3993708,-16.35416747,1.168066621
56.27965031,328.9837646,-19.28121787,1.163800001
80.60395742,295.8623603,-0.693807046,1.313366532
-48.50938744,237.48113,-26.43129491,0.811700046
-85.06722969,220.6912378,-17.92450797,0.737233281
-102.6079338,207.400371,-11.56955478,0.699200034
-101.7021569,212.7701514,-8.445805218,0.685433507
-11.20450492,283.8260466,-6.768246507,0.929533362
139.0879997,373.6944576,2.488203747,1.3671
533.2680208,405.7172947,-33.32541137,2.307266712
1256.987125,354.6491469,147.3979907,4.261266708
871.2369657,425.1492381,49.93815974,2.893599749
436.9882876,490.8886691,-84.58274035,1.620499849
258.2641175,444.6165338,-55.29389561,1.321833372
213.6734382,403.7399937,-19.00995374,1.361999989
323.5741042,361.7827506,-74.84343534,1.575399995
227.7439375,330.752499,49.69076065,1.614400029
-38.39837812,233.8917714,-38.75470863,0.734266639
-129.030438,183.9796511,-32.45612823,0.532000065
-88.61864909,210.3513072,-11.41168729,0.692666769
594.7178322,276.9769555,24.40676271,2.670200109
1247.614473,328.3220554,176.0098085,4.501333237
1213.896393,398.8778337,51.38611128,4.00093317
915.6865468,437.2258567,11.29132461,3.026599884
499.9137007,398.8875838,-137.9200381,1.6905334
353.1584468,414.0552592,-52.84050114,1.613333225
236.156023,402.5731218,-48.3029198,1.334400058
125.4445119,358.3800907,-31.01195593,1.140599847
50.14641723,314.9186559,-43.13110166,0.970066607
358.3158329,425.3877434,31.67198795,2.018733263
554.1178563,454.6631975,5.074152054,2.430533171
817.1959664,304.6210511,47.68928999,3.33946681
1002.72952,235.2483113,51.21609016,3.752266169
1025.288285,215.4582539,9.958957829,3.646866322
917.7416221,122.6893097,11.99806585,3.323133469
686.5876519,236.8664163,27.43602928,2.800733566
408.8366509,434.044753,-81.82464925,1.687866569
259.9172864,436.6003136,-36.65650248,1.346333385
107.405175,350.7437649,-41.70462237,1.020466805
74.08033809,325.2719367,-22.89716419,1.056400061
30.95605951,305.628157,-17.13623798,0.991100013
-13.70284827,277.8710305,-18.26122092,0.870966792
-34.81438268,263.6868176,-7.329274743,0.837833405
-59.72159625,243.6979366,-6.568703629,0.762766778
15.80233526,292.0744792,-9.139786394,0.99176681
168.7049602,391.4917382,15.69754707,1.461433411
124.4412777,375.6516585,3.37287917,1.253466725
105.2304466,326.4599151,-37.56761355,1.096199751
115.9046033,334.5147996,4.664967116,1.296799898
63.66826903,329.8489918,-10.4761907,1.045466781
-2.702154391,288.355058,-11.0396758,0.861499906
-70.28830995,236.7696663,-13.82108449,0.707699955
-134.6093329,190.303986,-16.21224089,0.556933343
-174.8177925,156.8091133,-13.62991513,0.486399949
-184.8924903,150.9538445,-10.71073652,0.46693331
-158.5481887,163.7015204,-2.687592937,0.560166717
-141.0916493,182.701327,-0.564203256,0.614466667
-176.7352958,155.3972405,-8.61709144,0.510766745
-213.9557763,122.4999368,-12.68144589,0.395666629
-185.3495622,128.495962,-3.548091452,0.494333267
-163.0019598,155.6996987,1.87949912,0.559099972
-196.3160766,135.0905024,-5.493550296,0.45479998
-241.1104386,100.9119283,-14.39634793,0.335833341
-272.2051461,82.33919378,-13.39860103,0.26456666
-303.070307,59.50799438,-10.29856153,0.183300018
-330.0561448,39.8482648,-5.602818826,0.114733331
-352.6804335,23.44510991,-5.205783173,0.067833342
-331.3109835,22.89289222,0.140145764,0.131433338
-258.9287037,60.47815974,-10.66159818,0.265533328
-185.0331085,105.8745629,6.063868445,0.449733287
-144.6239524,103.8616355,22.07129443,0.469833255
-250.815995,80.36500788,-14.57990316,0.257033318
-271.7900282,55.59221674,0.514526895,0.201066658
-313.6512754,45.06093709,-3.310037678,0.123766668
-330.0667868,34.1838419,-1.951664353,0.087333329
-335.4399495,29.84151005,7.215081335,0.094199985
-349.6327451,19.69347375,7.438530045,0.057666659
-355.2346796,20.12398251,4.934401617,0.055433318
-361.1719219,17.48763782,5.23473575,0.043833323
-376.3314162,5.650290956,4.369334297,0.015799996
-395.2052033,-8.515951078,1.364019678,0.000766667
-402.8301753,-13.87904707,2.099692491,0.000533333
-405.9767032,-16.10811924,3.047061784,0
-407.6342459,-17.19835189,3.550401585,0.0004
-408.4260872,-17.67551005,3.786091596,0.0008
-408.8768655,-18.01262428,3.814906479,0.000133333
-409.26606,-18.2488822,3.836431021,0.000333333
-408.9743187,-17.98156968,4.050290218,0.000333333
-408.9147945,-18.04545748,3.926349513,0.000266667
-408.8529576,-18.01397779,3.9273593,0.000333333
-409.2112393,-18.22849457,3.715374025,6.67E-05
-409.4830594,-18.26201238,3.77986059,0.000333333
-409.3789501,-18.32810606,3.747269296,6.67E-05
-409.5225936,-18.32132095,3.922515407,0.0004
-409.5988321,-18.30746325,3.617598406,0.000333333
-409.3842258,-18.26583708,3.684031767,0.000533333
-409.283119,-18.17939491,3.807040817,0.000333333
-408.7817007,-17.87619823,4.013009538,0.000733333
-408.5055533,-17.63940113,4.150647146,0.000266667
-408.7796701,-17.921153,3.928195303,0.000333333
-409.1948319,-18.13986299,3.906296393,0.000133333
-408.1980476,-17.59179857,3.781987186,6.67E-05
-407.3376521,-16.97459383,4.061689628,0.000666667
-407.1783839,-16.94156286,4.189848586,-6.67E-05
-407.4051991,-17.05420274,3.993958085,6.67E-05
-408.504734,-17.79490499,3.93754515,0.000133333
-408.7478586,-17.84026178,4.167136962,0.000133333
-408.86073,-17.89032349,4.264119844,0.000633333
-408.820489,-17.99800061,4.137197732,0.000566667
-408.3029863,-17.74470949,3.845973041,6.67E-05
-405.5047354,-15.59026924,4.554585576,0.000533333
-407.8494438,-17.386377,3.697327362,0.000733333
-409.1492707,-18.13896711,3.700102305,6.67E-05
-409.9883486,-18.23375262,4.026585557,0.0002
-410.2069159,-18.23904814,4.215393742,0.0004
-410.2840883,-18.22404633,4.306045808,-2.18E-11
-410.308693,-18.22767209,4.353560947,0.0002
-410.3252989,-18.228763,4.382281749,0.000266667
-410.2915976,-18.22962634,4.377135317,0.000466667
-409.9286807,-18.24473248,4.277897597,0.000666667
-409.7052912,-18.24382359,4.23107333,0.0007
-409.6649361,-18.24933459,4.218684857,-3.33E-05
-409.6612702,-18.29042292,4.06576827,0.0002
-408.8673405,-17.76204799,3.866906816,0.000333333
-403.0452329,-13.39660134,5.690778597,0.000266667
-404.905323,-14.90874511,5.382474857,0.000666667
-408.4422995,-17.66427544,4.222655659,0.0004
-409.5625315,-18.17253,4.224329523,0.000333333
-404.9635087,-15.15716722,1.276114023,0.000333333
-386.4729235,-0.709602199,9.380501182,0.0004
-404.9062145,-14.91706522,2.699762616,0.000533333
-409.0012114,-17.52084029,3.491101789,0.000466667
-409.9072475,-18.016904,4.294537896,0.000333333
-410.2121336,-18.19949302,4.609015054,0.000466667
-410.2780588,-18.27080291,4.711260899,0.000933333
-410.3388687,-18.2844416,4.696459743,0.0006
-410.1602474,-18.30499078,4.743897702,0.0006
-409.5979817,-18.1234711,4.555971982,0
-407.9267635,-17.10751066,5.423903882,0.000466667
-407.9984042,-17.2608364,4.395544286,0.000666667
-409.2439256,-18.11109203,4.202227784,0.0002
-409.8143781,-18.2852373,4.188639482,0.0004
-404.5865545,-14.69046302,4.493186229,0.000466667
-408.167761,-17.12421732,4.441643741,0.0002
-409.9329711,-18.11841209,4.272109763,0.0008
-410.2411423,-18.22303801,4.510561917,0.0004
-410.2931067,-18.22871344,4.364897672,0.0006
-410.2528869,-18.24295495,4.402344653,0.001333333
-408.2304434,-17.25380672,4.635594551,6.67E-05
-406.886312,-16.36300877,5.066260903,0.000733333
-406.2059871,-15.97957387,4.467790426,0.000733333
-406.2620694,-16.03121987,4.425647321,0.000933333
-404.3383206,-14.41543501,5.567392903,0.000333333
-402.1168579,-13.20042604,3.469018255,0.0004
-405.3321357,-15.17080466,4.748475169,0.0004
-407.7782145,-17.14090998,4.007218956,0.0006
-407.3130124,-16.76804959,5.307491417,0.000266667
-408.1289011,-17.60206818,4.6158926,0.000333333
-408.95581,-17.97325048,4.841480947,0.000133333
-409.6558311,-18.14812274,5.001936987,0
-409.5555692,-18.23869243,4.862477467,0.0002
